/home/samuele/.local/lib/python3.8/site-packages/torch/cuda/__init__.py:128: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 6050). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
/home/samuele/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:60: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
Epoch 1/110, Train Loss: 0.6317, Val Loss: 0.5244
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 42/110, Train Loss: 0.0793, Val Loss: 0.1135
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 43/110, Train Loss: 0.0750, Val Loss: 0.1131
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 44/110, Train Loss: 0.0678, Val Loss: 0.1127
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 45/110, Train Loss: 0.0681, Val Loss: 0.1125
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 46/110, Train Loss: 0.0805, Val Loss: 0.1122
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 47/110, Train Loss: 0.0753, Val Loss: 0.1120
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 48/110, Train Loss: 0.0707, Val Loss: 0.1115
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 49/110, Train Loss: 0.0700, Val Loss: 0.1108
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 50/110, Train Loss: 0.0504, Val Loss: 0.1100
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 51/110, Train Loss: 0.0656, Val Loss: 0.1093
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 52/110, Train Loss: 0.0658, Val Loss: 0.1089
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 53/110, Train Loss: 0.0720, Val Loss: 0.1090
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 54/110, Train Loss: 0.0487, Val Loss: 0.1094
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 55/110, Train Loss: 0.0604, Val Loss: 0.1096
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 56/110, Train Loss: 0.0631, Val Loss: 0.1091
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 57/110, Train Loss: 0.0558, Val Loss: 0.1084
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 58/110, Train Loss: 0.0815, Val Loss: 0.1078
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 59/110, Train Loss: 0.0608, Val Loss: 0.1074
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 60/110, Train Loss: 0.0737, Val Loss: 0.1076
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 61/110, Train Loss: 0.0516, Val Loss: 0.1078
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 62/110, Train Loss: 0.0746, Val Loss: 0.1072
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 63/110, Train Loss: 0.0655, Val Loss: 0.1063
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 64/110, Train Loss: 0.0744, Val Loss: 0.1058
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 65/110, Train Loss: 0.0575, Val Loss: 0.1056
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 66/110, Train Loss: 0.0512, Val Loss: 0.1056
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 67/110, Train Loss: 0.0559, Val Loss: 0.1057
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 68/110, Train Loss: 0.0539, Val Loss: 0.1060
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 69/110, Train Loss: 0.0629, Val Loss: 0.1058
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 70/110, Train Loss: 0.0721, Val Loss: 0.1048
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 71/110, Train Loss: 0.0599, Val Loss: 0.1042
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 72/110, Train Loss: 0.0612, Val Loss: 0.1049
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 73/110, Train Loss: 0.0658, Val Loss: 0.1059
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 74/110, Train Loss: 0.0574, Val Loss: 0.1053
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 75/110, Train Loss: 0.0485, Val Loss: 0.1044
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 76/110, Train Loss: 0.0579, Val Loss: 0.1051
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 77/110, Train Loss: 0.0755, Val Loss: 0.1047
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 78/110, Train Loss: 0.0644, Val Loss: 0.1043
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 79/110, Train Loss: 0.0438, Val Loss: 0.1045
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 80/110, Train Loss: 0.0442, Val Loss: 0.1050
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 81/110, Train Loss: 0.0648, Val Loss: 0.1051
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 82/110, Train Loss: 0.0418, Val Loss: 0.1041
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 83/110, Train Loss: 0.0591, Val Loss: 0.1036
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 84/110, Train Loss: 0.0475, Val Loss: 0.1040
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 85/110, Train Loss: 0.0579, Val Loss: 0.1044
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 86/110, Train Loss: 0.0466, Val Loss: 0.1043
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 87/110, Train Loss: 0.0637, Val Loss: 0.1039
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 88/110, Train Loss: 0.0612, Val Loss: 0.1041
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 89/110, Train Loss: 0.0645, Val Loss: 0.1050
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 90/110, Train Loss: 0.0595, Val Loss: 0.1052
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 91/110, Train Loss: 0.0642, Val Loss: 0.1055
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 92/110, Train Loss: 0.0503, Val Loss: 0.1056
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 93/110, Train Loss: 0.0486, Val Loss: 0.1051
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 94/110, Train Loss: 0.0435, Val Loss: 0.1045
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 95/110, Train Loss: 0.0486, Val Loss: 0.1043
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 96/110, Train Loss: 0.0583, Val Loss: 0.1043
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 97/110, Train Loss: 0.0452, Val Loss: 0.1045
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 98/110, Train Loss: 0.0371, Val Loss: 0.1046
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 99/110, Train Loss: 0.0496, Val Loss: 0.1046
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 100/110, Train Loss: 0.0537, Val Loss: 0.1046
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 101/110, Train Loss: 0.0513, Val Loss: 0.1047
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 102/110, Train Loss: 0.0484, Val Loss: 0.1047
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 103/110, Train Loss: 0.0494, Val Loss: 0.1047
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 104/110, Train Loss: 0.0435, Val Loss: 0.1047
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 105/110, Train Loss: 0.0513, Val Loss: 0.1047
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 106/110, Train Loss: 0.0440, Val Loss: 0.1048
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 107/110, Train Loss: 0.0550, Val Loss: 0.1048
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 108/110, Train Loss: 0.0666, Val Loss: 0.1048
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 109/110, Train Loss: 0.0555, Val Loss: 0.1048
X_batch shape before merging:  torch.Size([32, 40, 10, 8])
X_batch shape after merging:  torch.Size([1280, 10, 8])
X_batch shape before merging:  torch.Size([9, 40, 10, 8])
X_batch shape after merging:  torch.Size([360, 10, 8])
Epoch 110/110, Train Loss: 0.0581, Val Loss: 0.1048
Model saved as: /home/samuele/MLproject/AMPM_2.ptm
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 1/110, Train Loss: 0.5493, Val Loss: 0.4048
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 2/110, Train Loss: 0.2917, Val Loss: 0.2488
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 3/110, Train Loss: 0.2007, Val Loss: 0.2200
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 4/110, Train Loss: 0.1456, Val Loss: 0.1750
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 5/110, Train Loss: 0.1258, Val Loss: 0.1586
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 6/110, Train Loss: 0.1104, Val Loss: 0.1374
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 7/110, Train Loss: 0.0977, Val Loss: 0.1336
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 8/110, Train Loss: 0.0907, Val Loss: 0.1324
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 9/110, Train Loss: 0.0868, Val Loss: 0.1279
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
X_batch shape before merging:  torch.Size([6, 40, 10, 8])
X_batch shape after merging:  torch.Size([240, 10, 8])
Epoch 10/110, Train Loss: 0.0811, Val Loss: 0.1255
X_batch shape before merging:  torch.Size([7, 40, 10, 8])
X_batch shape after merging:  torch.Size([280, 10, 8])
